dept,muni_rel,muni_code,muni_name,year,agro_strict_bob,p10_agropecuario_bob,p12_microriegos_bob,p18_caminos_vecinales_bob,p32_recursos_hidricos_bob,rural_infra_bob,rural_total_bob,total_presupuesto_bob,agro_strict_bob_mm,p10_agropecuario_bob_mm,p12_microriegos_bob_mm,p18_caminos_vecinales_bob_mm,p32_recursos_hidricos_bob_mm,rural_infra_bob_mm,rural_total_bob_mm,total_presupuesto_bob_mm,agro_share_pct,p10_share_pct
Santa Cruz,281,1735,Agustín Saavedra,2019,50000,50000,,150000,,4837340,5127340,30747234,0.05,0.05,,0.15,,4.83734,5.12734,30.747234,0.162616253546579,0.162616253546579
Santa Cruz,281,1735,Agustín Saavedra,2020,197886,197886,,85000,,4891478,5329364,30603234,0.197886,0.197886,,0.085,,4.891478,5.329364,30.603234,0.646617935869131,0.646617935869131
Santa Cruz,281,1735,Agustín Saavedra,2021,184569,184569,,59500,,4188905,4553474,24140441,0.184569,0.184569,,0.0595,,4.188905,4.553474,24.140441,0.764563497410839,0.764563497410839
Santa Cruz,282,1736,Mineros,2012,89000,89000,,603802,,1090432,1505004,25719799,0.089,0.089,,0.603802,,1.090432,1.505004,25.719799,0.346036918873277,0.346036918873277
Santa Cruz,282,1736,Mineros,2013,94945,94945,,685165,,3357414,4103658,41682798,0.094945,0.094945,,0.685165,,3.357414,4.103658,41.682798,0.227779814589222,0.227779814589222
Santa Cruz,282,1736,Mineros,2014,278476,278476,,199000,,7532116,8543459,57576580,0.278476,0.278476,,0.199,,7.532116,8.543459,57.57658,0.483661933376383,0.483661933376383
Santa Cruz,282,1736,Mineros,2015,165000,165000,,265104,,4133714,5205866,63962779,0.165,0.165,,0.265104,,4.133714,5.205866,63.962779,0.25796252536182,0.25796252536182
Santa Cruz,282,1736,Mineros,2016,1e+05,1e+05,,601287,,2362287,2824287,49428383,0.1,0.1,,0.601287,,2.362287,2.824287,49.428383,0.202312909973203,0.202312909973203
Santa Cruz,282,1736,Mineros,2017,70000,70000,,450000,,1580000,1983411,54086886,0.07,0.07,,0.45,,1.58,1.983411,54.086886,0.129421390612135,0.129421390612135
Santa Cruz,282,1736,Mineros,2018,40000,40000,,702130,,4258426,4671426,46564365,0.04,0.04,,0.70213,,4.258426,4.671426,46.564365,0.0859025995522542,0.0859025995522542
Santa Cruz,282,1736,Mineros,2019,148000,148000,,810944,,2167023,2876580,49613961,0.148,0.148,,0.810944,,2.167023,2.87658,49.613961,0.298303132862139,0.298303132862139
Santa Cruz,282,1736,Mineros,2020,,,,1844704,,4212383,4500986,53219098,,,,1.844704,,4.212383,4.500986,53.219098,,
Santa Cruz,282,1736,Mineros,2021,,,,887616,,3738689,4266039,42859280,,,,0.887616,,3.738689,4.266039,42.85928,,
Santa Cruz,283,1737,Concepción,2012,1150000,1150000,,540000,,1307614,5313244,48251464,1.15,1.15,,0.54,,1.307614,5.313244,48.251464,2.38334737366725,2.38334737366725
Santa Cruz,283,1737,Concepción,2013,670000,670000,,685000,,2209781,3555379,43982895,0.67,0.67,,0.685,,2.209781,3.555379,43.982895,1.52331946316858,1.52331946316858
Santa Cruz,283,1737,Concepción,2014,520000,520000,,1005000,,3492195,4587195,40439979,0.52,0.52,,1.005,,3.492195,4.587195,40.439979,1.28585625625572,1.28585625625572
Santa Cruz,283,1737,Concepción,2015,815000,815000,,1850000,,5478000,7214000,49722459,0.815,0.815,,1.85,,5.478,7.214,49.722459,1.63909833984679,1.63909833984679
Santa Cruz,283,1737,Concepción,2016,843327,763327,80000,650000,,2785532,4654762,42249111,0.843327,0.763327,0.08,0.65,,2.785532,4.654762,42.249111,1.99608223709133,1.80672914040724
Santa Cruz,283,1737,Concepción,2017,869094,789094,80000,5e+05,,2715170,4485387,41143001,0.869094,0.789094,0.08,0.5,,2.71517,4.485387,41.143001,2.11237386402611,1.91793009945969
Santa Cruz,283,1737,Concepción,2018,763000,613000,150000,440000,,2648985,3934375,40894551,0.763,0.613,0.15,0.44,,2.648985,3.934375,40.894551,1.86577424459312,1.49897721092475
Santa Cruz,283,1737,Concepción,2019,1162700,1062700,1e+05,6e+05,,2997640,4755740,46187923,1.1627,1.0627,0.1,0.6,,2.99764,4.75574,46.187923,2.5173247127826,2.3008178999519
Santa Cruz,283,1737,Concepción,2020,476600,476600,,450000,,5134681,6136881,53832296,0.4766,0.4766,,0.45,,5.134681,6.136881,53.832296,0.885342137366759,0.885342137366759
Santa Cruz,283,1737,Concepción,2021,48000,48000,,120000,,796340,948340,28801988,0.048,0.048,,0.12,,0.79634,0.94834,28.801988,0.166655162831121,0.166655162831121
Santa Cruz,284,1738,San Javier del departamento de Santa Cruz,2012,1015403,1015403,,148900,,1813174,13741752,21160063,1.015403,1.015403,,0.1489,,1.813174,13.741752,21.160063,4.79867663910074,4.79867663910074
Santa Cruz,284,1738,San Javier del departamento de Santa Cruz,2013,805766,805766,,3e+05,,2473744,15698752,24676305,0.805766,0.805766,,0.3,,2.473744,15.698752,24.676305,3.26534300820159,3.26534300820159
Santa Cruz,284,1738,San Javier del departamento de Santa Cruz,2014,1455779,1455779,,3e+05,,2634002,19957947,31693431,1.455779,1.455779,,0.3,,2.634002,19.957947,31.693431,4.59331462093833,4.59331462093833
Santa Cruz,284,1738,San Javier del departamento de Santa Cruz,2015,2342514,2342514,,2e+05,,4019808,25142523,36928437,2.342514,2.342514,,0.2,,4.019808,25.142523,36.928437,6.34338788830949,6.34338788830949
Santa Cruz,284,1738,San Javier del departamento de Santa Cruz,2016,484957,484957,,2e+05,,4345177,19619041,28006392,0.484957,0.484957,,0.2,,4.345177,19.619041,28.006392,1.73159398754399,1.73159398754399
Santa Cruz,284,1738,San Javier del departamento de Santa Cruz,2017,,,,233800,,4450924,17387324,24661512,,,,0.2338,,4.450924,17.387324,24.661512,,
Santa Cruz,284,1738,San Javier del departamento de Santa Cruz,2018,5576,5576,,186700,,4374913,20459492,30472912,0.005576,0.005576,,0.1867,,4.374913,20.459492,30.472912,0.0182982184308477,0.0182982184308477
Santa Cruz,284,1738,San Javier del departamento de Santa Cruz,2019,,,,186700,,4614521,20989799,29347484,,,,0.1867,,4.614521,20.989799,29.347484,,
Santa Cruz,284,1738,San Javier del departamento de Santa Cruz,2020,243361,243361,,182000,,4825664,23849884,33485741,0.243361,0.243361,,0.182,,4.825664,23.849884,33.485741,0.726760085733208,0.726760085733208
Santa Cruz,284,1738,San Javier del departamento de Santa Cruz,2021,113219,113219,,143400,,3702032,17804383,25730649,0.113219,0.113219,,0.1434,,3.702032,17.804383,25.730649,0.44001610686151,0.44001610686151
Santa Cruz,285,1739,San Julián,2012,2825540,2286331,539209,1527000,,11471618,14661988,74742171,2.82554,2.286331,0.539209,1.527,,11.471618,14.661988,74.742171,3.78038256341256,3.05895717158122
Santa Cruz,285,1739,San Julián,2013,2251913,1259629,992284,470822,,15963515,18501428,89009407,2.251913,1.259629,0.992284,0.470822,,15.963515,18.501428,89.009407,2.52997191633913,1.41516390509151
Santa Cruz,285,1739,San Julián,2014,1532696,543840,988856,668650,,15148635,17436456,100641253,1.532696,0.54384,0.988856,0.66865,,15.148635,17.436456,100.641253,1.5229301646314,0.540374830190161
Santa Cruz,285,1739,San Julián,2015,2168726,1033992,1134734,999106,,19768546,22527272,130106434,2.168726,1.033992,1.134734,0.999106,,19.768546,22.527272,130.106434,1.66688605115409,0.794727799549098
Santa Cruz,285,1739,San Julián,2016,1276386,256500,1019886,2e+06,,23022716,25049102,108695964,1.276386,0.2565,1.019886,2,,23.022716,25.049102,108.695964,1.1742717512492,0.235979323022518
Santa Cruz,285,1739,San Julián,2017,1044684,622016,422668,640000,,16219782,17614466,91476635,1.044684,0.622016,0.422668,0.64,,16.219782,17.614466,91.476635,1.14202276898358,0.679972541622241
Santa Cruz,285,1739,San Julián,2018,1646886,1116886,530000,650000,,17303683,19300569,101302960,1.646886,1.116886,0.53,0.65,,17.303683,19.300569,101.30296,1.62570373067085,1.10252059762123
Santa Cruz,285,1739,San Julián,2019,3078623,2518623,560000,650000,,20447348,23875971,164076048,3.078623,2.518623,0.56,0.65,,20.447348,23.875971,164.076048,1.87633907418345,1.53503392524423
Santa Cruz,285,1739,San Julián,2020,1064440,524440,540000,6e+05,,23828848,25323288,112034493,1.06444,0.52444,0.54,0.6,,23.828848,25.323288,112.034493,0.950100251714443,0.468105835941079
Santa Cruz,285,1739,San Julián,2021,389080,139080,250000,324000,,14990326,15729406,80052778,0.38908,0.13908,0.25,0.324,,14.990326,15.729406,80.052778,0.486029354284245,0.17373538242483
Santa Cruz,286,1740,San Matías,2012,40000,,,89252,40000,1554252,1863998,18297629,0.04,,,0.089252,0.04,1.554252,1.863998,18.297629,0.218607558389122,
Santa Cruz,286,1740,San Matías,2013,510300,420300,,150000,90000,1384900,2581742,28972525,0.5103,0.4203,,0.15,0.09,1.3849,2.581742,28.972525,1.76132387494704,1.45068474356308
Santa Cruz,286,1740,San Matías,2014,948045,948045,,150000,,4979529,6465762,35306842,0.948045,0.948045,,0.15,,4.979529,6.465762,35.306842,2.68515943736911,2.68515943736911
Santa Cruz,286,1740,San Matías,2015,431940,431940,,199700,,1141140,2217389,37488854,0.43194,0.43194,,0.1997,,1.14114,2.217389,37.488854,1.15218245935178,1.15218245935178
Santa Cruz,286,1740,San Matías,2016,300200,300200,,350000,,1607366,2587566,27474079,0.3002,0.3002,,0.35,,1.607366,2.587566,27.474079,1.09266629101562,1.09266629101562
Santa Cruz,286,1740,San Matías,2017,101140,101140,,7e+05,,1223780,1637979,24349697,0.10114,0.10114,,0.7,,1.22378,1.637979,24.349697,0.41536451151733,0.41536451151733
Santa Cruz,286,1740,San Matías,2018,320000,320000,,880000,,2200000,2941798,32796800,0.32,0.32,,0.88,,2.2,2.941798,32.7968,0.97570494682408,0.97570494682408
Santa Cruz,286,1740,San Matías,2019,478000,478000,,7e+05,,1580000,2492582,29484806,0.478,0.478,,0.7,,1.58,2.492582,29.484806,1.62117397007801,1.62117397007801
Santa Cruz,286,1740,San Matías,2020,363000,363000,,929403,,1699403,2483009,29917670,0.363,0.363,,0.929403,,1.699403,2.483009,29.91767,1.21332978136332,1.21332978136332
Santa Cruz,286,1740,San Matías,2021,270000,270000,,452000,,1027000,1716755,22475535,0.27,0.27,,0.452,,1.027,1.716755,22.475535,1.20130622029687,1.20130622029687
Santa Cruz,287,1741,Comarapa,2012,3227310,20000,3061310,71007,146000,726007,3953317,24260625,3.22731,0.02,3.06131,0.071007,0.146,0.726007,3.953317,24.260625,13.3026663575238,0.0824381070149677
Santa Cruz,287,1741,Comarapa,2013,953205,3e+05,653205,334179,,1629179,2882384,27372940,0.953205,0.3,0.653205,0.334179,,1.629179,2.882384,27.37294,3.48228944351612,1.09597288416955
Santa Cruz,287,1741,Comarapa,2014,1821098,587228,811669,320000,422201,1627492,3798590,34567140,1.821098,0.587228,0.811669,0.32,0.422201,1.627492,3.79859,34.56714,5.26829237246703,1.6988041243794
Santa Cruz,287,1741,Comarapa,2015,1283810,250000,510077,642260,523733,3388555,5143365,39532812,1.28381,0.25,0.510077,0.64226,0.523733,3.388555,5.143365,39.532812,3.24745429189302,0.632386079695014
Santa Cruz,287,1741,Comarapa,2016,594356,130000,149356,817256,315000,2271738,3286094,35970279,0.594356,0.13,0.149356,0.817256,0.315,2.271738,3.286094,35.970279,1.65235304402282,0.361409484758236
Santa Cruz,287,1741,Comarapa,2017,584034,167132,251902,761349,165000,2775694,3739728,31280579,0.584034,0.167132,0.251902,0.761349,0.165,2.775694,3.739728,31.280579,1.86708180817241,0.534299572907522
Santa Cruz,287,1741,Comarapa,2018,120000,120000,,6e+05,,1730000,2160000,41602247,0.12,0.12,,0.6,,1.73,2.16,41.602247,0.288445958219516,0.288445958219516
Santa Cruz,287,1741,Comarapa,2019,1398262,120000,1167408,1588684,110854,7315093,9003355,48956201,1.398262,0.12,1.167408,1.588684,0.110854,7.315093,9.003355,48.956201,2.85614890746935,0.245117058817534
Santa Cruz,287,1741,Comarapa,2020,,,,,,2538950,2538950,38780495,,,,,,2.53895,2.53895,38.780495,,
Santa Cruz,287,1741,Comarapa,2021,166504,96000,70504,414000,,2953449,3411953,25718389,0.166504,0.096,0.070504,0.414,,2.953449,3.411953,25.718389,0.647412246544681,0.373273769208484
Santa Cruz,288,1742,Saipina,2012,1313000,430870,882130,758947,,939177,2539901,14058127,1.313,0.43087,0.88213,0.758947,,0.939177,2.539901,14.058127,9.33979327402577,3.06491753844591
Santa Cruz,288,1742,Saipina,2013,1120411,328809,791602,789252,,1002698,2153109,12700848,1.120411,0.328809,0.791602,0.789252,,1.002698,2.153109,12.700848,8.82154482913267,2.58887438067127
Santa Cruz,288,1742,Saipina,2014,255919,252746,3173,642400,,909400,1195319,14340901,0.255919,0.252746,0.003173,0.6424,,0.9094,1.195319,14.340901,1.78453920015207,1.76241367261374
Santa Cruz,288,1742,Saipina,2015,772659,310000,462659,98000,,446900,1219659,16460094,0.772659,0.31,0.462659,0.098,,0.4469,1.219659,16.460094,4.69413479655706,1.88334282902637
Santa Cruz,288,1742,Saipina,2016,430012,422012,8000,1e+05,,476172,921184,12863555,0.430012,0.422012,0.008,0.1,,0.476172,0.921184,12.863555,3.3428706139166,3.28067940783088
Santa Cruz,288,1742,Saipina,2017,332918,326918,6000,50000,,338593,681511,13011607,0.332918,0.326918,0.006,0.05,,0.338593,0.681511,13.011607,2.55862323539283,2.51251056076317
Santa Cruz,288,1742,Saipina,2018,633878,627878,6000,50000,,386880,1030758,20964235,0.633878,0.627878,0.006,0.05,,0.38688,1.030758,20.964235,3.02361617297268,2.99499600152355
Santa Cruz,288,1742,Saipina,2019,653747,642747,11000,50000,,643885,1443403,16194268,0.653747,0.642747,0.011,0.05,,0.643885,1.443403,16.194268,4.03690367480642,3.96897840643368
Santa Cruz,288,1742,Saipina,2020,1118177,1118177,,80000,,502314,1776491,17376625,1.118177,1.118177,,0.08,,0.502314,1.776491,17.376625,6.43494924935078,6.43494924935078
Santa Cruz,288,1742,Saipina,2021,735062,726062,9000,50000,,479939,1371001,12827119,0.735062,0.726062,0.009,0.05,,0.479939,1.371001,12.827119,5.73053076064859,5.6603669148154
Santa Cruz,289,1743,Puerto Suárez,2012,374365,374365,,,,925010,1299375,17288714,0.374365,0.374365,,,,0.92501,1.299375,17.288714,2.16537216128395,2.16537216128395
Santa Cruz,289,1743,Puerto Suárez,2013,8062,8062,,221999,,3591691,4329630,25321151,0.008062,0.008062,,0.221999,,3.591691,4.32963,25.321151,0.0318389949967124,0.0318389949967124
Santa Cruz,289,1743,Puerto Suárez,2014,760689,760689,,277200,,12657765,13932019,64056622,0.760689,0.760689,,0.2772,,12.657765,13.932019,64.056622,1.18752593603828,1.18752593603828
Santa Cruz,289,1743,Puerto Suárez,2015,1317561,1317561,,388685,,6130938,8505081,63951710,1.317561,1.317561,,0.388685,,6.130938,8.505081,63.95171,2.06024358066422,2.06024358066422
Santa Cruz,289,1743,Puerto Suárez,2016,1397089,1397089,,,,6071133,8881222,58315254,1.397089,1.397089,,,,6.071133,8.881222,58.315254,2.39575223319785,2.39575223319785
Santa Cruz,289,1743,Puerto Suárez,2017,,,,695000,,5161235,6233835,42544596,,,,0.695,,5.161235,6.233835,42.544596,,
Santa Cruz,289,1743,Puerto Suárez,2018,2696996,2696996,,275600,,5020694,8537090,57186420,2.696996,2.696996,,0.2756,,5.020694,8.53709,57.18642,4.71614764484295,4.71614764484295
Santa Cruz,289,1743,Puerto Suárez,2019,350000,350000,,124000,,6376535,7435498,44575669,0.35,0.35,,0.124,,6.376535,7.435498,44.575669,0.785181709779835,0.785181709779835
Santa Cruz,289,1743,Puerto Suárez,2020,50000,50000,,96400,,6945260,7649823,43043404,0.05,0.05,,0.0964,,6.94526,7.649823,43.043404,0.116161816570084,0.116161816570084
Santa Cruz,289,1743,Puerto Suárez,2021,70000,70000,,93220,,6263561,6656844,33743007,0.07,0.07,,0.09322,,6.263561,6.656844,33.743007,0.207450391128449,0.207450391128449
Santa Cruz,290,1744,Puerto Quijarro,2012,643600,,643600,243600,,2475311,16576659,25556656,0.6436,,0.6436,0.2436,,2.475311,16.576659,25.556656,2.51832634128659,
Santa Cruz,290,1744,Puerto Quijarro,2013,341200,,341200,140600,,2594318,15681323,26824736,0.3412,,0.3412,0.1406,,2.594318,15.681323,26.824736,1.27196032795998,
Santa Cruz,290,1744,Puerto Quijarro,2014,446000,,446000,254800,,3072791,17959086,31134357,0.446,,0.446,0.2548,,3.072791,17.959086,31.134357,1.43250107911334,
Santa Cruz,290,1744,Puerto Quijarro,2015,922000,,922000,295200,,5204722,28571130,41762874,0.922,,0.922,0.2952,,5.204722,28.57113,41.762874,2.20770246798628,
Santa Cruz,290,1744,Puerto Quijarro,2016,911600,,911600,319600,,6358584,27553198,38614276,0.9116,,0.9116,0.3196,,6.358584,27.553198,38.614276,2.36078490763364,
Santa Cruz,290,1744,Puerto Quijarro,2017,1500000,1e+06,5e+05,4e+05,,5437097,31552654,45692609,1.5,1,0.5,0.4,,5.437097,31.552654,45.692609,3.28280663509497,2.18853775672998
Santa Cruz,290,1744,Puerto Quijarro,2018,1550000,1e+06,550000,250000,,6016219,30825733,42462332,1.55,1,0.55,0.25,,6.016219,30.825733,42.462332,3.65029410066315,2.35502845204074
Santa Cruz,290,1744,Puerto Quijarro,2019,860000,4e+05,460000,250000,,4273891,30547183,45972118,0.86,0.4,0.46,0.25,,4.273891,30.547183,45.972118,1.8706991050532,0.870092607001487
Santa Cruz,290,1744,Puerto Quijarro,2020,420000,,420000,250000,,5803836,31773903,45603636,0.42,,0.42,0.25,,5.803836,31.773903,45.603636,0.920979195606245,
Santa Cruz,290,1744,Puerto Quijarro,2021,5e+05,,5e+05,150000,,3743457,20873037,29826215,0.5,,0.5,0.15,,3.743457,20.873037,29.826215,1.67637764295604,
Santa Cruz,291,1745,Ascención de Guarayos,2012,1045723,516609,454114,220000,75000,4769790,5980513,32664358,1.045723,0.516609,0.454114,0.22,0.075,4.76979,5.980513,32.664358,3.20141911253851,1.58156789733936
Santa Cruz,291,1745,Ascención de Guarayos,2013,5669921,5176233,376764,505000,116924,4395530,10245451,45036143,5.669921,5.176233,0.376764,0.505,0.116924,4.39553,10.245451,45.036143,12.5897126670017,11.4935086692482
Santa Cruz,291,1745,Ascención de Guarayos,2014,9385157,8952587,275000,680000,157570,6147322,15862479,63727046,9.385157,8.952587,0.275,0.68,0.15757,6.147322,15.862479,63.727046,14.727117588347,14.0483320064765
Santa Cruz,291,1745,Ascención de Guarayos,2015,2397000,1786282,475000,180000,135718,8688004,11365004,74969637,2.397,1.786282,0.475,0.18,0.135718,8.688004,11.365004,74.969637,3.19729439266193,2.3826739350492
Santa Cruz,291,1745,Ascención de Guarayos,2016,1341850,410000,681850,947631,250000,9223770,10785620,55261174,1.34185,0.41,0.68185,0.947631,0.25,9.22377,10.78562,55.261174,2.42819669375826,0.741931396535296
Santa Cruz,291,1745,Ascención de Guarayos,2017,2072920,1335400,454359,340000,283161,8676047,10944967,49109389,2.07292,1.3354,0.454359,0.34,0.283161,8.676047,10.944967,49.109389,4.22102584090387,2.71923562315141
Santa Cruz,291,1745,Ascención de Guarayos,2018,1344227,1199705,71187,,73335,3591987,4936214,41228915,1.344227,1.199705,0.071187,,0.073335,3.591987,4.936214,41.228915,3.26039867893686,2.9098631385279
Santa Cruz,291,1745,Ascención de Guarayos,2019,1473099,823894,350000,493900,299205,8879256,10889872,53043127,1.473099,0.823894,0.35,0.4939,0.299205,8.879256,10.889872,53.043127,2.77717224325783,1.5532530727308
Santa Cruz,291,1745,Ascención de Guarayos,2020,94487,28739,,,65748,3443927,3538414,58439765,0.094487,0.028739,,,0.065748,3.443927,3.538414,58.439765,0.161682717238853,0.0491771313591011
Santa Cruz,291,1745,Ascención de Guarayos,2021,2354908,2024304,247800,481200,82804,8477025,11296173,46329687,2.354908,2.024304,0.2478,0.4812,0.082804,8.477025,11.296173,46.329687,5.08293526783378,4.36934529689354
Santa Cruz,292,1746,Urubicha,2012,946796,721722,225074,157150,,1124052,7641581,10967512,0.946796,0.721722,0.225074,0.15715,,1.124052,7.641581,10.967512,8.63273274740889,6.58054442976675
Santa Cruz,292,1746,Urubicha,2013,295624,113050,182574,154550,,1499766,6967510,10845538,0.295624,0.11305,0.182574,0.15455,,1.499766,6.96751,10.845538,2.72576611690448,1.0423641501233
Santa Cruz,292,1746,Urubicha,2014,196418,116763,79655,156500,,1408771,7222661,11735092,0.196418,0.116763,0.079655,0.1565,,1.408771,7.222661,11.735092,1.67376617072964,0.994990069102142
Santa Cruz,292,1746,Urubicha,2015,1082948,1025978,56970,207582,,1866791,11496937,17140839,1.082948,1.025978,0.05697,0.207582,,1.866791,11.496937,17.140839,6.3179404462057,5.98557631863878
Santa Cruz,292,1746,Urubicha,2016,4553651,4468651,85000,90000,,2143712,18868378,23323147,4.553651,4.468651,0.085,0.09,,2.143712,18.868378,23.323147,19.524170558973,19.1597257437
Santa Cruz,292,1746,Urubicha,2017,3779,3779,,,,844054,3434225,8337119,0.003779,0.003779,,,,0.844054,3.434225,8.337119,0.0453274086647918,0.0453274086647918
Santa Cruz,292,1746,Urubicha,2018,120000,70000,50000,122500,,1973631,10602602,16678867,0.12,0.07,0.05,0.1225,,1.973631,10.602602,16.678867,0.719473331132145,0.419692776493751
Santa Cruz,292,1746,Urubicha,2019,137800,67800,70000,126000,,2017150,9052582,13118622,0.1378,0.0678,0.07,0.126,,2.01715,9.052582,13.118622,1.05041520367002,0.516822574810068
Santa Cruz,292,1746,Urubicha,2020,150540,80540,70000,126000,,2121997,9289432,13163242,0.15054,0.08054,0.07,0.126,,2.121997,9.289432,13.163242,1.14363923416435,0.61185534688187
Santa Cruz,292,1746,Urubicha,2021,89000,40956,48044,70375,,1823580,7421569,10370347,0.089,0.040956,0.048044,0.070375,,1.82358,7.421569,10.370347,0.858216219765838,0.394933747154266
Santa Cruz,293,1747,El Puente del departamento de Santa Cruz,2012,1458951,1110053,348898,150000,,2824134,4329285,18912580,1.458951,1.110053,0.348898,0.15,,2.824134,4.329285,18.91258,7.71418283491729,5.86938958090329
Santa Cruz,293,1747,El Puente del departamento de Santa Cruz,2013,1593898,1265000,328898,140000,,4935932,6575830,25005787,1.593898,1.265,0.328898,0.14,,4.935932,6.57583,25.005787,6.37411651950807,5.05882898226719
